order_id,customer_id,order_date,employee_id
6092,5968,2020-11-10,23894
6093,6259,2022-06-30,19476
6094,24580,2024-01-16,8525
6095,7907,2021-10-20,13658
6096,13440,2024-10-05,24871
6097,20489,2022-07-22,14539
6098,23876,2022-09-05,3743
6099,14454,2024-04-22,10328
6100,3539,2020-10-09,10585
6101,15192,2023-12-09,18995
6102,2748,2022-12-06,5816
6103,18059,2022-01-31,24417
6104,11727,2022-11-29,3869
6105,9124,2023-08-08,250
6106,24701,2021-11-15,14655
6107,14559,2025-02-28,24277
6108,8066,2020-08-27,14625
6109,13305,2023-01-02,16685
6110,2866,2023-06-08,21510
6111,24835,2021-01-09,12837
6112,11861,2024-11-28,11957
6113,7027,2022-04-04,14594
6114,11326,2022-08-14,12906
6115,9164,2023-11-08,4318
6116,24568,2022-02-08,22841
6117,24186,2023-07-22,4444
6118,1147,2024-04-24,8883
6119,21069,2024-10-03,22619
6120,12241,2025-05-10,24487
6121,12790,2023-07-21,3919
6122,23186,2022-01-22,17579
6123,11533,2021-07-23,16678
6124,893,2022-06-08,18624
6125,20698,2020-11-02,15909
6126,23213,2024-03-08,19238
6127,3624,2021-11-27,12103
6128,8039,2021-11-29,24607
6129,360,2024-01-13,21262
6130,17873,2025-01-06,22008
6131,15608,2022-01-31,24575
6132,22145,2023-07-29,5218
6133,16675,2022-03-09,4148
6134,14372,2024-05-17,14811
6135,11219,2024-03-01,23895
6136,21340,2021-01-21,19242
6137,18498,2025-01-23,20830
6138,23325,2024-10-22,11783
6139,15787,2023-11-02,13046
6140,22059,2025-05-22,21522
6141,22649,2020-07-12,6374
6142,6336,2024-10-04,8906
6143,11740,2022-05-12,7724
6144,21858,2021-11-27,16994
6145,17951,2020-07-11,17889
6146,10597,2025-01-12,10815
6147,480,2020-09-20,11424
6148,4893,2022-03-08,21916
6149,5193,2025-01-24,6532
6150,23943,2023-01-20,22530
6151,7098,2024-02-13,19324
6152,1100,2022-09-26,151
6153,18620,2024-11-25,10171
6154,11955,2020-08-08,13659
6155,14303,2021-06-25,7586
6156,13650,2021-02-13,22157
6157,11570,2022-02-21,1192
6158,17301,2021-07-05,12916
6159,4745,2024-07-18,11187
6160,10402,2023-12-31,7178
6161,21282,2022-11-18,4996
6162,22575,2022-11-23,3410
6163,9552,2021-01-26,18275
6164,17692,2024-12-26,111
6165,18606,2025-05-27,22708
6166,23859,2025-03-03,17361
6167,4975,2021-04-19,9627
6168,6115,2024-11-02,7944
6169,11014,2021-05-15,20661
6170,12518,2022-08-30,10414
6171,8895,2024-03-30,2134
6172,16502,2024-09-12,14884
6173,10293,2021-02-23,1707
6174,19648,2024-03-26,18014
6175,21428,2022-01-04,14243
6176,4668,2021-01-17,21427
6177,10153,2023-09-01,23615
6178,4619,2023-02-27,16237
6179,15501,2021-07-31,7748
6180,23183,2023-07-30,20109
6181,17672,2022-05-01,12719
6182,7659,2025-03-16,5766
6183,9560,2025-05-23,12946
6184,24432,2020-11-01,13686
6185,8291,2024-05-06,4265
6186,14809,2024-04-02,4413
6187,1047,2024-11-30,18836
6188,14957,2020-10-27,16597
6189,5383,2022-02-20,12256
6190,21829,2023-05-09,13880
6191,15008,2024-06-05,17018
6192,20188,2022-07-30,6018
6193,20140,2023-10-16,7914
6194,20867,2023-04-20,11202
6195,2170,2022-12-14,9577
6196,5420,2023-12-27,2171
6197,563,2023-01-20,17430
6198,6461,2020-06-29,19674
6199,5939,2021-11-09,18985
6200,20385,2023-10-14,17261
6201,8212,2022-04-27,394
6202,21022,2021-01-04,14247
6203,20345,2025-01-02,23085
6204,9516,2024-10-22,14597
6205,3542,2021-09-30,18956
6206,3158,2022-05-10,1769
6207,22246,2020-09-06,233
6208,11933,2022-08-06,12576
6209,6549,2021-03-12,3570
6210,23506,2024-01-31,15272
6211,6837,2023-02-15,5906
6212,23691,2023-02-11,17216
6213,7178,2021-11-12,8279
6214,1315,2023-12-27,7041
6215,18811,2024-03-29,23221
6216,17324,2021-03-02,10410
6217,8430,2024-02-01,21733
6218,8377,2023-08-29,7762
6219,18215,2025-01-27,16222
6220,7888,2023-12-08,9427
6221,1786,2021-10-23,5660
6222,9641,2022-09-25,24598
6223,8030,2022-04-27,3878
6224,7491,2023-04-06,12320
6225,4578,2021-12-23,19767
6226,14937,2024-08-12,345
6227,17766,2020-09-23,22384
6228,362,2023-07-01,1161
6229,17444,2020-10-10,484
6230,5866,2024-02-18,20402
6231,24906,2022-08-25,15872
6232,22797,2023-06-29,1829
6233,3142,2024-07-22,6721
6234,22023,2024-03-10,16700
6235,20124,2021-08-09,21247
6236,13243,2025-02-13,13213
6237,16677,2023-03-11,10069
6238,6031,2023-07-01,13375
6239,5406,2023-04-17,2330
6240,16744,2022-05-02,9806
6241,1610,2023-05-20,4471
6242,10764,2024-03-04,13575
6243,1361,2024-12-27,14275
6244,624,2022-05-17,2101
6245,1566,2024-11-12,809
6246,1921,2022-05-15,4612
6247,17896,2021-10-26,18723
6248,23931,2023-06-22,8187
6249,22872,2023-10-22,5025
6250,16149,2022-07-04,20965
6251,21098,2022-07-19,1897
6252,22304,2024-05-27,7602
6253,24314,2020-12-31,19085
6254,8767,2022-11-16,7283
6255,2002,2023-07-07,1139
6256,397,2023-09-05,15111
6257,22060,2023-06-16,16508
6258,10901,2021-07-15,15655
6259,4498,2024-10-24,18011
6260,1512,2024-02-11,1585
6261,10286,2023-05-13,19843
6262,12442,2024-07-25,20753
6263,2693,2020-10-14,21145
6264,14623,2020-08-18,1406
6265,2033,2023-07-13,11486
6266,6989,2023-03-27,1245
6267,22257,2024-06-12,5893
6268,9547,2022-05-02,16583
6269,21119,2022-02-25,12275
6270,7640,2024-03-02,18515
6271,15994,2021-11-19,15265
6272,11928,2024-12-07,5623
6273,4253,2023-01-01,17715
6274,11932,2024-10-14,19729
6275,4710,2023-01-31,22142
6276,10669,2024-09-14,9175
6277,18293,2024-08-26,3133
6278,5078,2025-04-07,20827
6279,1276,2023-07-23,22559
6280,59,2022-04-07,19983
6281,20308,2021-08-18,13672
6282,17001,2023-02-16,17729
6283,14093,2020-08-27,14612
6284,3672,2020-11-11,4841
6285,22168,2021-08-16,21313
6286,18096,2022-10-09,22304
6287,1343,2022-01-15,19696
6288,4753,2022-09-19,5270
6289,4933,2021-02-05,429
6290,1024,2024-07-18,18683
6291,6966,2024-11-29,6155
6292,17118,2023-02-23,2465
6293,8590,2020-09-12,16961
6294,9161,2022-08-05,11455
6295,462,2021-11-17,8742
6296,24714,2025-03-31,13055
6297,17146,2022-01-29,20937
6298,10390,2023-06-21,9485
6299,593,2024-09-09,21424
6300,5697,2024-07-25,15861
6301,24206,2024-03-24,10484
6302,18732,2024-10-08,4376
6303,17831,2022-05-15,19604
6304,1443,2023-12-13,24107
6305,2807,2025-04-07,9325
6306,15221,2020-11-27,10689
6307,23835,2021-02-23,11196
6308,3326,2023-06-05,20579
6309,6648,2020-07-08,9771
6310,20141,2024-05-25,852
6311,17721,2020-12-12,4723
6312,21782,2023-08-25,8766
6313,8994,2025-02-12,21106
6314,8073,2024-02-02,6908
6315,15154,2023-11-08,20378
6316,10550,2021-03-01,12317
6317,11450,2022-04-01,12457
6318,11488,2022-06-28,17935
6319,7590,2025-02-13,9061
6320,8788,2021-10-12,7699
6321,2048,2024-07-28,21368
6322,8219,2024-01-23,6601
6323,2429,2023-09-12,15849
6324,5440,2020-12-16,6587
6325,131,2021-09-05,9553
6326,19452,2024-03-05,15968
6327,19736,2023-09-10,22927
6328,2333,2025-03-01,22714
6329,21701,2025-01-03,3637
6330,737,2021-04-08,10538
6331,3848,2020-10-13,20380
6332,17683,2020-08-25,9671
6333,17476,2022-08-12,18398
6334,233,2022-09-23,11341
6335,16606,2023-09-04,6786
6336,5756,2024-12-09,17042
6337,20784,2021-05-21,245
6338,936,2022-04-18,5114
6339,5734,2023-12-21,20149
6340,24515,2023-02-14,24712
6341,7568,2023-05-29,13449
6342,1344,2023-05-25,8397
6343,10504,2021-06-14,9076
6344,365,2021-05-13,3733
6345,13701,2022-04-01,22364
6346,10982,2024-08-12,21036
6347,9443,2021-11-19,8007
6348,8648,2025-06-07,22777
6349,13617,2024-10-02,14974
6350,14841,2020-08-13,9175
6351,12616,2021-06-01,10637
6352,11925,2023-10-23,14381
6353,9011,2023-11-26,24548
6354,19776,2023-05-04,5282
6355,17120,2023-11-08,17605
6356,14797,2021-08-16,2607
6357,19991,2024-06-26,9218
6358,17852,2022-12-24,3284
6359,3515,2024-01-01,24279
6360,20160,2022-05-31,1317
6361,15587,2020-07-08,3152
6362,21046,2021-08-04,119
6363,15887,2022-10-15,4694
6364,8157,2022-05-15,14904
6365,1715,2022-08-20,6719
6366,516,2023-11-22,12296
6367,14754,2020-07-20,1909
6368,5221,2024-07-01,20470
6369,9621,2025-01-01,6379
6370,5250,2023-08-26,427
6371,11783,2022-02-13,10842
6372,8011,2022-01-18,5736
6373,24516,2024-12-18,15248
6374,12323,2020-07-14,15189
6375,6143,2022-02-13,5882
6376,11666,2024-01-07,640
6377,19520,2022-05-04,9396
6378,5879,2023-06-05,12893
6379,23418,2020-10-22,3766
6380,10808,2024-05-15,14548
6381,20709,2022-04-02,2764
6382,5072,2023-12-29,6693
6383,5943,2024-03-10,24003
6384,20364,2020-09-27,146
6385,9469,2025-03-06,19515
6386,17896,2022-08-02,14977
6387,21285,2021-03-26,23955
6388,4660,2023-12-02,22157
6389,2963,2024-08-20,15851
6390,9087,2023-03-19,9249
6391,12628,2021-03-13,7134
6392,2411,2022-01-15,15894
6393,16564,2023-01-14,1458
6394,589,2024-01-04,21875
6395,18430,2021-02-03,11981
6396,22239,2020-07-18,17992
6397,3226,2023-01-22,17458
6398,11229,2023-06-30,10562
6399,4765,2024-05-09,1523
6400,7088,2024-09-04,536
6401,20438,2024-01-15,22597
6402,4465,2024-03-22,19464
6403,2707,2022-03-30,15252
6404,13390,2025-02-13,761
6405,12159,2025-03-19,13411
6406,7167,2023-02-04,16194
6407,21623,2022-06-20,15046
6408,12647,2023-09-27,15163
6409,20311,2022-03-15,24784
6410,1641,2022-05-14,8100
6411,18035,2020-08-24,13186
6412,14368,2024-11-10,3264
6413,8254,2021-01-06,1998
6414,13409,2021-05-29,20390
6415,11642,2025-02-18,26
6416,22151,2022-03-11,8699
6417,22000,2021-01-20,17245
6418,22114,2020-07-16,20858
6419,12740,2022-12-12,7684
6420,3287,2023-09-09,11220
6421,15444,2023-05-09,8152
6422,14742,2022-08-15,20545
6423,15342,2022-01-28,3982
6424,1693,2023-06-27,2851
6425,23659,2024-08-17,16981
6426,15849,2022-02-21,18404
6427,16741,2020-12-03,12084
6428,14467,2022-04-25,6423
6429,16980,2023-08-27,12654
6430,18009,2020-12-22,22292
6431,14261,2022-12-16,22362
6432,24413,2020-11-12,12059
6433,15289,2022-08-10,169
6434,4967,2020-08-01,14756
6435,11365,2022-12-05,1924
6436,10024,2023-01-20,13164
6437,3954,2024-07-12,15868
6438,23700,2021-12-03,6507
6439,24445,2024-04-19,7655
6440,6231,2025-01-04,22612
6441,2571,2021-03-12,19694
6442,16477,2025-03-10,7626
6443,21284,2022-09-04,24258
6444,10393,2021-12-09,4077
6445,12642,2025-04-15,6985
6446,21088,2023-08-07,14674
6447,7742,2023-06-10,5118
6448,1897,2024-03-03,17258
6449,2965,2021-01-06,15198
6450,9303,2021-02-19,20227
6451,6355,2025-02-12,5824
6452,24453,2025-02-04,182
6453,24959,2021-06-17,24583
6454,12003,2021-02-21,4761
6455,2919,2022-06-08,408
6456,23705,2025-03-29,13611
6457,21509,2021-09-28,22790
6458,13388,2024-01-22,9807
6459,18843,2024-02-24,13864
6460,14340,2021-08-06,10715
6461,17491,2020-07-04,7357
6462,21421,2021-11-18,24443
6463,8623,2022-08-29,16122
6464,19928,2023-05-18,17210
6465,10652,2024-11-05,22125
6466,6113,2020-12-13,15870
6467,2083,2023-12-22,16480
6468,13554,2023-03-13,11532
6469,3728,2025-02-17,10988
6470,5004,2024-05-11,10633
6471,2859,2025-01-01,8591
6472,8476,2020-12-13,1262
6473,727,2020-10-14,6024
6474,18166,2021-06-21,7701
6475,23790,2024-05-04,7981
6476,16721,2021-09-19,8921
6477,19987,2025-03-10,21475
6478,6084,2022-07-03,1657
6479,18299,2025-03-25,21854
6480,8759,2022-08-03,5471
6481,6227,2023-12-31,12038
6482,13988,2023-02-08,8959
6483,10558,2023-02-24,21515
6484,4971,2025-06-25,12202
6485,6823,2024-12-14,5242
6486,18036,2023-03-23,10427
6487,17705,2024-05-09,382
6488,1791,2021-02-19,295
6489,21846,2021-09-13,14259
6490,2882,2020-09-03,55
6491,17339,2022-04-04,22348
6492,22369,2021-03-07,5547
6493,5544,2022-08-10,16464
6494,7131,2021-04-07,9705
6495,18451,2022-05-22,11995
6496,14135,2024-05-03,15632
6497,20336,2024-05-19,15621
6498,2862,2022-01-13,5371
6499,14340,2022-04-23,2344
6500,21785,2022-10-09,12236
6501,8255,2025-05-01,3907
6502,9206,2024-09-28,4835
6503,6134,2022-05-05,17283
6504,18374,2023-06-22,11517
6505,18189,2023-04-06,3999
6506,3326,2025-06-10,1513
6507,3699,2020-07-06,1821
6508,5974,2022-11-23,23678
6509,22276,2020-11-05,2816
6510,6211,2024-09-13,2022
6511,17262,2022-11-25,3251
6512,3358,2025-04-22,21584
6513,16516,2024-04-18,20577
6514,5168,2024-01-16,13002
6515,15915,2022-07-01,16414
6516,7085,2023-03-07,994
6517,993,2025-02-12,13756
6518,5773,2023-06-16,22179
6519,17455,2023-12-04,1287
6520,23783,2024-03-30,21570
6521,22812,2021-06-17,23264
6522,2597,2020-09-04,11996
6523,21915,2022-03-10,21333
6524,16030,2021-12-02,22289
6525,2950,2022-03-18,7438
6526,21726,2022-12-07,15409
6527,19869,2020-11-09,9250
6528,5591,2023-02-02,10480
6529,7238,2024-09-30,1941
6530,12630,2022-12-13,6832
6531,66,2021-09-30,18746
6532,12895,2022-11-02,5575
6533,3765,2022-03-31,157
6534,11334,2022-02-07,19337
6535,19178,2021-01-02,17615
6536,11525,2021-09-09,23964
6537,10772,2023-08-05,1190
6538,1420,2024-11-15,14095
6539,5478,2020-08-28,7695
6540,12646,2024-12-29,20985
6541,1416,2025-06-05,544
6542,8568,2020-10-23,17960
6543,5425,2020-09-26,14939
6544,6208,2024-09-17,22274
6545,8370,2023-11-15,22249
6546,16619,2022-12-28,13334
6547,19297,2021-02-13,14760
6548,762,2022-09-16,24868
6549,3879,2024-03-16,17818
6550,21791,2021-05-22,16997
6551,1283,2023-11-02,19025
6552,15827,2025-02-04,23673
6553,17648,2020-10-26,7679
6554,22088,2024-05-18,10887
6555,3614,2023-09-20,14721
6556,4447,2021-07-22,8923
6557,4637,2023-08-30,6378
6558,23494,2022-02-05,24794
6559,3384,2023-08-18,9678
6560,19394,2023-10-31,7507
6561,18007,2020-08-23,12041
6562,7276,2021-06-26,18155
6563,30,2021-08-25,13883
6564,16693,2022-05-02,22081
6565,9702,2025-04-04,24822
6566,18478,2023-09-04,14485
6567,19815,2023-12-07,13182
6568,16521,2024-04-06,404
6569,17159,2024-11-25,12791
6570,17983,2024-09-19,22497
6571,9647,2021-08-27,12672
6572,2604,2023-09-05,2081
6573,2481,2022-10-15,9641
6574,9039,2025-02-19,10897
6575,24783,2024-05-24,12152
6576,19515,2024-07-31,24845
6577,9422,2020-08-11,6443
6578,16331,2024-12-27,8305
6579,22859,2021-05-10,20297
6580,21076,2023-06-28,22008
6581,23053,2023-02-15,5102
6582,2797,2025-05-11,9537
6583,1128,2023-09-04,15255
6584,6503,2021-10-29,11304
6585,13140,2022-04-23,15010
6586,15725,2021-04-04,24100
6587,12843,2024-02-19,206
6588,10598,2025-06-08,1910
6589,1288,2021-01-19,9173
6590,21235,2023-12-05,9451
6591,20330,2024-02-17,19029
6592,13665,2021-01-19,15452
6593,3930,2021-06-06,9952
6594,17772,2022-07-22,11678
6595,3264,2025-01-29,16424
6596,1928,2020-10-01,6540
6597,24359,2022-09-06,3677
6598,20366,2024-08-25,3969
6599,10292,2021-02-08,11738
6600,18130,2024-11-13,24336
6601,20373,2022-05-21,3060
6602,13591,2024-03-29,2354
6603,12676,2023-07-25,9962
6604,17610,2021-04-15,23383
6605,24491,2025-01-02,17392
6606,22667,2021-02-14,4028
6607,5972,2025-01-20,7301
6608,18451,2023-04-24,3989
6609,14657,2023-08-21,10817
6610,8287,2023-09-19,1618
6611,130,2024-04-14,24725
6612,7273,2023-06-21,18503
6613,7089,2023-05-25,2369
6614,3269,2022-12-11,12055
6615,10500,2022-05-11,5723
6616,987,2021-10-14,2492
6617,3111,2023-04-04,10114
6618,19957,2020-09-16,13474
6619,23683,2021-10-19,24377
6620,2601,2024-11-10,5480
6621,15681,2021-12-04,16842
6622,2170,2024-07-10,18260
6623,18164,2025-03-04,8880
6624,17141,2022-02-23,6117
6625,1168,2022-05-14,4889
6626,23738,2022-06-11,1220
6627,2595,2022-06-11,23712
6628,21715,2021-01-20,4188
6629,14736,2021-03-20,24232
6630,3105,2020-08-18,14989
6631,7327,2020-10-25,14597
6632,406,2022-02-28,22673
6633,2412,2023-04-25,10479
6634,24739,2024-10-15,17479
6635,11004,2020-08-09,7867
6636,12839,2022-10-04,11811
6637,8323,2023-11-12,12944
6638,19552,2025-02-10,12596
6639,19085,2023-01-23,19099
6640,11248,2023-10-10,7567
6641,10510,2024-11-17,20158
6642,5801,2020-07-19,7146
6643,11144,2022-02-11,9319
6644,23919,2023-06-12,4376
6645,4883,2024-03-11,10839
6646,1934,2022-11-13,6277
6647,24523,2024-07-22,6230
6648,19890,2023-03-21,12893
6649,19517,2022-06-13,1205
6650,2980,2022-09-12,13983
6651,1347,2023-04-28,1530
6652,11993,2024-12-23,14370
6653,2637,2021-03-27,4574
6654,24621,2022-07-05,1747
6655,347,2022-08-03,16850
6656,13002,2024-02-24,18817
6657,20178,2023-06-17,24233
6658,16200,2024-02-13,19578
6659,12935,2025-04-20,7376
6660,10609,2020-09-24,11769
6661,18927,2020-10-07,11968
6662,5001,2021-10-10,18344
6663,8252,2022-12-10,21566
6664,18730,2024-12-07,21852
6665,14395,2020-12-04,10614
6666,15784,2023-06-27,3595
6667,4327,2022-02-26,16624
6668,19229,2021-10-19,17204
6669,3767,2024-08-12,11488
6670,448,2022-08-03,10778
6671,7794,2022-01-22,21335
6672,2416,2020-10-11,24624
6673,4079,2022-08-04,17197
6674,12842,2020-08-22,20967
6675,5149,2023-02-14,19392
6676,3036,2023-08-09,1614
6677,2325,2022-09-23,5641
6678,23137,2023-11-28,15694
6679,21311,2025-02-20,13559
6680,24614,2023-02-24,5634
6681,5826,2021-07-28,7677
6682,7820,2021-01-31,13176
6683,8481,2022-09-04,9675
6684,23503,2021-07-10,13684
6685,21997,2025-04-25,22286
6686,7937,2021-10-22,16419
6687,6596,2023-10-11,9792
6688,14364,2020-07-13,5738
6689,12990,2025-04-28,7577
6690,15093,2020-10-14,2913
6691,5493,2022-07-22,1545
6692,14139,2021-02-19,22733
6693,6705,2025-03-06,13867
6694,23853,2020-08-17,5898
6695,204,2025-04-09,4641
6696,6523,2024-08-12,5613
6697,21619,2022-03-17,17289
6698,13296,2021-09-15,1590
6699,18005,2023-07-31,8344
6700,18828,2022-04-26,23614
6701,20221,2021-06-03,7552
6702,19508,2024-08-16,6971
6703,20116,2021-10-23,21816
6704,3258,2024-07-29,24636
6705,17522,2023-03-02,24545
6706,10754,2023-12-22,10519
6707,8738,2024-03-27,20123
6708,12570,2023-07-31,20076
6709,23722,2022-01-12,12605
6710,9537,2022-07-03,19756
6711,520,2023-12-07,7737
6712,8001,2023-12-26,14379
6713,20590,2024-02-27,15678
6714,15242,2022-02-01,11162
6715,12968,2023-06-02,2008
6716,11807,2023-02-27,8139
6717,13247,2020-08-25,5981
6718,6468,2022-11-15,17520
6719,6072,2024-10-01,22464
6720,14348,2022-03-27,11160
6721,1823,2020-07-01,12233
6722,18409,2022-07-27,6007
6723,15383,2020-09-12,10747
6724,1185,2023-11-24,22346
6725,14600,2022-01-24,3807
6726,16764,2022-12-30,5827
6727,18512,2024-03-12,14809
6728,14761,2025-02-10,18101
6729,8808,2023-03-25,23723
6730,436,2021-11-19,22888
6731,5018,2020-09-22,21915
6732,19534,2023-02-12,13569
6733,1548,2025-02-27,7217
6734,21275,2024-02-27,23088
6735,8644,2021-12-17,17872
6736,15774,2020-12-13,739
6737,4356,2020-11-27,13007
6738,15158,2023-10-30,4322
6739,15711,2021-09-24,2441
6740,24482,2024-05-05,9021
6741,23236,2025-02-14,7801
6742,22703,2020-11-17,24664
6743,712,2023-12-10,13413
6744,22204,2021-05-25,18531
6745,11882,2021-01-08,11798
6746,21890,2022-06-03,13928
6747,7440,2022-11-02,2476
6748,14522,2024-04-27,15646
6749,6021,2020-07-12,316
6750,8359,2023-09-06,16861
6751,6287,2023-07-08,22655
6752,4589,2024-05-02,551
6753,18504,2020-07-09,2473
6754,7512,2021-05-08,8073
6755,22675,2020-11-15,23425
6756,24053,2025-04-15,9157
6757,5458,2023-12-13,2187
6758,1109,2021-07-21,4228
6759,18225,2022-06-27,6305
6760,11131,2022-09-06,12705
6761,19239,2023-01-13,8749
6762,19599,2020-07-28,19860
6763,9527,2022-08-30,6309
6764,19825,2020-12-31,23380
6765,5827,2020-08-25,22754
6766,1720,2024-02-22,17715
6767,2861,2020-07-27,12103
6768,9163,2022-08-08,24208
6769,11705,2024-09-14,6880
6770,67,2020-09-28,9636
6771,24286,2021-04-27,20658
6772,20230,2025-05-12,3576
6773,17311,2021-06-02,10928
6774,3606,2023-11-06,11805
6775,16725,2022-08-02,3370
6776,20134,2024-12-01,20066
6777,16486,2025-04-24,19643
6778,11578,2020-10-17,17335
6779,24518,2021-02-04,19320
6780,16285,2023-10-22,10691
6781,13240,2022-12-07,12908
6782,1134,2020-12-19,21588
6783,21387,2023-07-07,21372
6784,13744,2022-03-25,13960
6785,17212,2023-01-10,10354
6786,10919,2022-07-10,19072
6787,5150,2023-08-21,15449
6788,23403,2021-03-24,19083
6789,15833,2025-05-08,11800
6790,5092,2022-10-31,922
6791,16769,2023-07-09,21027
6792,9,2022-01-07,4072
6793,17698,2023-02-12,20101
6794,13264,2022-10-23,10127
6795,979,2023-11-23,8810
6796,20108,2020-11-16,19214
6797,18475,2022-09-24,10661
6798,11369,2025-01-27,1810
6799,19487,2022-12-13,972
6800,20138,2024-03-10,1987
6801,3745,2021-04-22,8366
6802,6931,2024-06-18,16964
6803,1789,2021-03-17,5689
6804,17627,2020-12-21,23080
6805,10200,2024-05-05,16858
6806,8305,2025-06-24,13525
6807,15068,2024-02-09,5520
6808,3767,2021-11-26,14960
6809,19716,2024-12-26,20286
6810,6156,2021-08-06,2327
6811,11735,2021-01-03,216
6812,1364,2023-12-16,22524
6813,11112,2024-08-26,4606
6814,10486,2021-03-22,4691
6815,15610,2021-05-05,15579
6816,6653,2021-05-31,6248
6817,3376,2022-04-29,23519
6818,12152,2024-06-07,3123
6819,16252,2020-09-04,8961
6820,5633,2023-03-21,15364
6821,3433,2021-01-29,1113
6822,16075,2020-11-06,23178
6823,5439,2025-03-04,4858
6824,14943,2025-02-04,14699
6825,15654,2025-05-28,2078
6826,23037,2025-04-10,24462
6827,7689,2025-02-01,18144
6828,5894,2020-10-06,21662
6829,17734,2023-08-15,8709
6830,308,2024-09-19,6637
6831,9539,2022-03-03,22799
6832,13920,2023-05-17,11665
6833,23440,2021-07-11,12336
6834,7810,2021-02-07,5473
6835,5737,2023-12-22,1740
6836,12999,2023-05-15,18713
6837,8056,2024-02-10,13812
6838,24094,2025-04-04,8467
6839,8110,2022-04-10,10421
6840,13917,2021-10-07,4567
6841,9705,2020-10-23,679
6842,15297,2022-09-11,895
6843,2284,2023-09-08,23765
6844,7553,2024-08-03,14266
6845,12217,2023-11-25,8292
6846,24519,2023-09-25,6163
6847,20163,2021-11-25,20292
6848,21760,2020-08-11,14426
6849,1383,2025-05-16,6634
6850,19999,2022-06-30,5779
6851,23480,2025-04-15,5435
6852,9176,2020-11-21,5437
6853,17409,2022-05-23,8224
6854,24694,2022-09-17,23402
6855,2527,2023-09-25,17965
6856,15013,2022-09-14,2467
6857,22987,2024-09-02,19894
6858,24204,2023-09-18,17386
6859,17428,2025-04-11,11394
6860,18890,2024-11-27,4833
6861,12007,2021-04-13,11210
6862,11712,2021-06-17,10029
6863,24143,2021-12-24,8865
6864,2688,2023-04-03,24343
6865,3157,2023-11-10,16098
6866,16960,2021-05-29,21497
6867,11040,2023-11-12,7786
6868,403,2024-06-09,23518
6869,8445,2020-10-18,15335
6870,1630,2020-12-19,4677
6871,24353,2024-01-17,24533
6872,15294,2022-11-04,20688
6873,2710,2021-07-27,21703
6874,15725,2021-08-05,7817
6875,12957,2023-08-21,11508
6876,21208,2023-03-11,15721
6877,11524,2020-07-09,24602
6878,4044,2022-05-17,23776
6879,2660,2023-09-06,5611
6880,5242,2021-03-30,7451
6881,16004,2020-07-16,6313
6882,13829,2024-04-09,13651
6883,9171,2022-08-18,15304
6884,3817,2022-01-01,18405
6885,19111,2020-08-15,8403
6886,569,2023-02-15,3179
6887,12831,2023-12-15,317
6888,4106,2023-09-17,4418
6889,12445,2022-10-30,15565
6890,2773,2024-10-28,12512
6891,12429,2022-07-13,8089
6892,4055,2025-04-20,2667
6893,24262,2022-09-13,17470
6894,20383,2024-02-06,13325
6895,137,2021-07-26,24030
6896,21171,2021-07-20,23635
6897,17850,2023-01-19,3864
6898,4772,2020-08-16,23926
6899,20217,2021-09-28,11245
6900,17921,2024-04-29,21345
6901,2325,2023-05-29,4027
6902,11948,2024-08-27,8781
6903,9572,2022-02-09,6239
6904,9125,2023-05-29,8870
6905,12038,2020-08-27,24072
6906,16014,2021-03-21,18234
6907,7261,2025-04-16,12958
6908,6785,2023-05-18,15328
6909,7304,2024-03-18,17694
6910,14447,2020-07-17,17975
6911,9260,2024-03-21,11438
6912,16595,2025-05-18,15633
6913,10583,2021-05-15,7522
6914,23911,2024-12-28,14135
6915,6505,2021-11-13,3974
6916,15691,2022-05-30,6594
6917,22939,2024-08-21,17221
6918,12796,2025-05-16,9258
6919,24808,2023-03-09,21759
6920,17188,2024-08-28,23507
6921,24810,2022-04-02,20545
6922,18952,2024-04-03,3046
6923,18532,2024-01-26,23001
6924,6397,2022-07-03,4432
6925,15130,2021-01-30,12254
6926,11043,2023-03-04,13322
6927,1724,2024-04-19,1960
6928,17531,2021-10-21,18100
6929,8324,2025-05-24,13080
6930,15596,2024-03-01,23483
6931,22749,2025-04-06,24597
6932,10302,2021-03-09,2407
6933,17116,2020-07-20,7247
6934,8595,2024-02-10,133
6935,22699,2021-05-03,8868
6936,5596,2021-10-13,7155
6937,9810,2021-03-27,13290
6938,16363,2024-10-09,790
6939,270,2024-06-14,5512
6940,13366,2024-01-16,991
6941,23965,2020-07-19,14900
6942,17539,2024-04-01,19841
6943,15970,2021-10-15,8988
6944,23241,2024-09-20,13599
6945,23400,2022-06-11,7989
6946,24285,2025-01-01,20632
6947,22021,2021-01-01,23806
6948,6773,2023-12-17,14727
6949,2349,2021-01-27,6274
6950,19136,2021-04-24,17983
6951,10176,2021-12-08,20307
6952,6059,2022-07-21,6697
6953,4523,2020-11-24,18417
6954,2164,2020-11-07,7959
6955,18668,2023-03-22,9906
6956,13875,2021-01-11,24906
6957,22541,2023-09-15,3543
6958,15578,2024-06-23,1697
6959,4164,2022-07-05,10283
6960,10983,2022-10-07,9683
6961,15173,2022-12-27,3127
6962,4487,2023-06-21,3426
6963,14296,2022-02-16,8869
6964,13738,2021-03-19,22079
6965,10854,2022-12-02,24387
6966,10159,2023-07-06,1273
6967,18811,2022-09-19,17735
6968,16098,2023-09-06,24753
6969,19631,2022-01-18,12417
