product_id,product_name,category,price,stock_quantity,created_at
2378,Know,Home,790.04,367,2023-12-24
2379,Herself,Home,449.19,106,2020-08-10
2380,Put,Clothing,799.39,794,2021-09-03
2381,Sister,Electronics,823.31,32,2021-04-07
2382,Short,Electronics,858.27,636,2021-02-22
2383,Two,Home,917.05,682,2023-12-02
2384,Company,Sports,433.83,987,2023-09-02
2385,Interview,Clothing,322.27,958,2025-05-02
2386,Ready,Books,584.29,524,2020-09-09
2387,Ask,Books,374.32,168,2025-01-18
2388,Control,Home,603.07,855,2022-03-22
2389,Article,Electronics,707.06,78,2024-05-06
2390,Foot,Clothing,689.96,546,2021-11-23
2391,Perhaps,Electronics,377.68,209,2024-08-07
2392,Hand,Home,171.03,838,2020-10-26
2393,Loss,Clothing,433.38,411,2022-11-10
2394,Space,Clothing,146.88,8,2023-04-29
2395,Western,Home,890.65,737,2022-05-01
2396,If,Electronics,349.15,227,2023-04-12
2397,Just,Electronics,158.69,175,2023-04-28
2398,Hand,Electronics,30.32,81,2024-01-04
2399,Security,Clothing,647.59,794,2021-03-12
2400,Truth,Books,638.72,57,2025-02-12
2401,Century,Books,343.9,135,2022-10-19
2402,Let,Electronics,76.35,238,2022-07-10
2403,Professional,Clothing,412.58,472,2024-03-17
2404,East,Books,314.66,217,2023-02-25
2405,Reflect,Home,678.74,739,2021-09-19
2406,A,Sports,607.75,26,2022-09-08
2407,Marriage,Electronics,367.77,187,2020-12-05
2408,Own,Clothing,221.8,882,2025-01-22
2409,Major,Home,988.1,630,2021-08-20
2410,Prevent,Electronics,456.73,709,2021-10-25
2411,Mouth,Sports,689.83,116,2023-08-03
2412,Stock,Sports,144.85,815,2022-12-20
2413,Western,Clothing,488.16,614,2022-01-02
2414,We,Sports,32.4,892,2022-10-20
2415,Mission,Books,507.93,163,2020-10-22
2416,Population,Clothing,964.2,414,2021-02-25
2417,Instead,Sports,387.29,178,2022-11-25
2418,Effect,Books,43.8,985,2023-10-25
2419,Interview,Clothing,35.8,280,2023-08-24
2420,Establish,Sports,391.05,798,2021-02-19
2421,Business,Home,164.22,212,2023-05-05
2422,Turn,Books,28.24,54,2024-08-11
2423,Brother,Books,757.43,67,2023-09-20
2424,Ok,Sports,461.23,544,2023-02-04
2425,See,Books,292.8,763,2025-04-27
2426,Night,Sports,900.58,520,2020-10-02
2427,Lay,Clothing,120.56,499,2023-07-28
2428,Add,Sports,956.14,946,2023-11-24
2429,For,Books,317.4,431,2021-03-11
2430,Improve,Clothing,888.96,727,2022-02-01
2431,Television,Books,604.93,46,2022-12-16
2432,Read,Clothing,827.57,592,2020-07-07
2433,Store,Sports,984.09,35,2023-01-05
2434,Republican,Clothing,291.96,189,2024-03-03
2435,Daughter,Sports,961.33,89,2024-03-06
2436,Politics,Clothing,392.53,335,2020-11-27
2437,Rather,Books,388.58,947,2023-11-02
2438,Bank,Clothing,343.69,959,2023-02-20
2439,Company,Home,543.7,136,2022-05-27
2440,History,Electronics,158.37,546,2021-03-21
2441,Kind,Home,555.94,793,2022-07-13
2442,Say,Books,544.0,113,2025-04-16
2443,Movement,Sports,763.09,172,2025-02-26
2444,Matter,Clothing,834.48,339,2024-07-07
2445,Peace,Sports,443.24,555,2023-07-05
2446,Table,Books,305.82,894,2023-03-04
2447,Can,Electronics,263.04,946,2020-09-07
2448,Agree,Clothing,198.65,525,2020-12-22
2449,Free,Clothing,62.36,174,2024-04-19
2450,Challenge,Clothing,345.74,637,2023-12-27
2451,Expert,Home,273.9,332,2023-01-27
2452,Early,Sports,966.59,207,2021-12-25
2453,Sell,Sports,559.92,343,2022-02-01
2454,Cover,Home,350.54,949,2022-06-23
2455,Whom,Clothing,582.57,959,2021-12-24
2456,Former,Electronics,143.5,104,2024-09-28
2457,Grow,Sports,446.82,642,2020-08-09
2458,Decide,Electronics,628.1,40,2020-12-30
2459,Leader,Books,491.45,23,2023-04-10
2460,Keep,Sports,404.77,252,2021-06-07
2461,Fish,Sports,993.88,955,2022-10-21
2462,Plan,Home,880.91,837,2020-08-21
2463,Focus,Sports,625.29,290,2021-05-06
2464,Sport,Home,571.53,202,2020-12-04
2465,Budget,Home,622.56,155,2023-01-13
2466,Issue,Home,205.31,567,2023-11-22
2467,Determine,Sports,398.16,106,2021-05-22
2468,Write,Electronics,44.26,260,2022-12-13
2469,President,Books,478.17,964,2021-01-06
2470,Traditional,Books,545.31,200,2021-12-25
2471,Lawyer,Home,231.61,838,2025-02-12
2472,Cold,Home,964.21,217,2022-04-08
2473,Result,Home,909.91,411,2023-12-07
2474,Good,Books,723.53,559,2023-08-13
2475,Far,Home,535.72,882,2024-10-23
2476,Girl,Sports,870.62,117,2021-04-29
2477,Fund,Electronics,135.0,886,2021-10-07
2478,Child,Books,791.56,424,2022-07-10
2479,Capital,Sports,129.2,212,2020-08-22
2480,Above,Books,795.24,155,2025-02-04
2481,Color,Sports,279.39,263,2023-11-25
2482,Yard,Home,877.71,507,2024-11-07
2483,All,Sports,944.32,151,2020-08-21
2484,Take,Home,153.05,212,2025-03-10
2485,Stage,Books,465.36,192,2024-09-05
2486,His,Clothing,981.08,881,2021-02-14
2487,Must,Books,485.99,755,2024-09-01
2488,Once,Electronics,864.23,98,2022-11-06
2489,Building,Books,590.79,541,2021-10-27
2490,Smile,Books,378.45,701,2020-09-08
2491,Far,Clothing,289.35,172,2020-07-07
2492,Sister,Electronics,207.21,371,2024-08-26
2493,Late,Clothing,762.99,709,2022-08-09
2494,Of,Books,389.61,155,2021-04-25
2495,Whose,Home,513.72,140,2021-11-08
2496,Argue,Electronics,494.86,913,2021-10-20
2497,Weight,Clothing,579.39,805,2021-09-19
2498,Continue,Electronics,866.25,802,2024-04-23
2499,Physical,Clothing,980.84,256,2023-03-06
2500,Fund,Clothing,410.55,990,2022-03-14
2501,Buy,Electronics,828.38,676,2022-10-03
2502,Serve,Home,765.71,646,2020-09-22
2503,Station,Clothing,575.66,864,2021-07-31
2504,Model,Books,956.27,416,2020-09-16
2505,Some,Clothing,204.47,329,2023-12-18
2506,Nature,Books,113.72,378,2022-10-24
2507,Appear,Clothing,854.69,918,2022-03-12
2508,Example,Home,441.95,266,2022-03-13
2509,Drive,Sports,847.73,541,2022-01-12
2510,Certainly,Sports,893.62,139,2024-02-06
2511,Early,Home,67.15,860,2022-06-12
2512,Yet,Sports,884.05,962,2024-11-04
2513,Three,Clothing,451.08,824,2021-09-02
2514,Tree,Home,512.88,597,2025-05-05
2515,Occur,Electronics,628.46,512,2021-04-08
2516,Among,Sports,926.75,249,2023-03-26
2517,Dream,Electronics,24.02,863,2024-02-16
2518,Any,Electronics,479.46,826,2023-09-04
2519,Who,Home,689.28,745,2020-11-30
2520,Suddenly,Clothing,724.09,308,2021-07-23
2521,Past,Home,694.07,573,2022-02-13
2522,Speak,Electronics,138.76,785,2020-07-16
2523,Ago,Clothing,302.9,219,2021-10-17
2524,Industry,Clothing,361.92,798,2024-06-02
2525,Prevent,Clothing,805.42,761,2022-03-29
2526,Pressure,Electronics,282.37,584,2020-11-22
2527,Experience,Sports,214.65,293,2020-10-25
2528,Attorney,Clothing,957.66,901,2022-03-18
2529,System,Books,13.82,410,2023-04-26
2530,Concern,Home,997.83,198,2020-08-12
2531,Finally,Clothing,678.44,80,2023-02-02
2532,Whom,Clothing,829.33,385,2021-01-21
2533,Reach,Books,298.15,137,2023-09-25
2534,Sport,Electronics,19.24,213,2023-12-18
2535,Ground,Sports,739.18,839,2024-12-04
2536,Law,Home,834.97,619,2020-07-01
2537,Among,Home,741.77,960,2024-01-23
2538,Entire,Clothing,147.14,207,2022-08-03
2539,Republican,Books,754.66,664,2025-02-23
2540,Tree,Home,770.08,133,2022-08-05
2541,Light,Home,660.25,947,2021-11-30
2542,Case,Books,767.29,166,2021-03-05
2543,Itself,Sports,846.69,503,2025-06-15
2544,Risk,Books,615.54,925,2021-10-23
2545,Policy,Books,93.16,430,2022-11-03
2546,Different,Home,490.19,180,2024-07-18
2547,As,Clothing,82.26,121,2024-09-11
2548,Town,Home,410.51,174,2020-07-31
2549,Myself,Sports,410.07,331,2022-02-23
2550,Nation,Clothing,70.68,68,2025-02-10
2551,Group,Books,352.08,699,2020-11-10
2552,Past,Home,115.44,138,2023-04-20
2553,Whatever,Electronics,809.19,866,2021-03-20
2554,Tree,Books,947.95,900,2021-06-03
2555,Individual,Sports,76.95,308,2023-07-27
2556,Everything,Home,955.34,330,2023-08-06
2557,Become,Books,524.96,993,2022-02-19
2558,Police,Electronics,303.07,238,2022-06-08
2559,Involve,Electronics,81.48,530,2024-10-03
2560,Series,Electronics,503.12,76,2023-01-07
2561,Nor,Books,795.54,947,2023-12-05
2562,Sign,Clothing,708.55,151,2023-02-16
2563,Each,Home,54.97,620,2024-01-05
2564,Say,Books,77.54,665,2021-07-03
2565,On,Home,405.86,316,2022-11-26
2566,Arrive,Clothing,298.81,37,2021-02-22
2567,Ability,Home,236.22,964,2021-04-20
2568,Baby,Sports,284.6,845,2020-10-30
2569,Policy,Sports,804.47,658,2024-12-06
2570,Turn,Sports,929.58,126,2021-02-12
2571,Area,Home,408.08,797,2020-12-07
2572,Open,Books,906.58,620,2024-10-25
2573,Benefit,Sports,324.89,286,2021-02-22
2574,Dream,Home,479.05,240,2025-06-02
2575,Force,Home,229.9,887,2020-09-18
2576,All,Sports,642.27,614,2022-11-29
2577,Tonight,Home,979.09,220,2025-04-04
2578,Discuss,Home,605.48,7,2020-08-11
2579,Network,Clothing,361.03,216,2025-01-05
2580,Role,Clothing,649.58,681,2022-11-27
2581,Success,Clothing,127.31,586,2024-01-06
2582,Factor,Sports,889.22,293,2024-04-27
2583,Truth,Clothing,505.57,539,2022-05-27
2584,Just,Sports,452.1,789,2021-08-24
2585,Sense,Sports,587.94,484,2024-02-18
2586,Trip,Clothing,626.66,43,2021-05-22
2587,Mr,Electronics,76.42,307,2024-03-28
2588,All,Home,684.2,93,2024-06-12
2589,Exist,Books,245.72,583,2022-01-28
2590,Able,Clothing,715.38,269,2022-11-15
2591,Discover,Books,823.42,621,2021-11-14
2592,Institution,Books,804.94,693,2022-10-06
2593,Way,Sports,554.74,215,2021-04-06
2594,Single,Sports,522.57,959,2024-11-13
2595,Weight,Clothing,147.16,114,2023-02-16
2596,Quite,Sports,776.47,185,2021-02-24
2597,Finish,Electronics,275.05,921,2022-01-26
2598,Fall,Electronics,499.21,125,2022-07-20
2599,Lead,Books,287.85,105,2021-04-03
2600,Officer,Home,138.16,237,2023-06-20
2601,Detail,Home,631.41,653,2024-02-26
2602,Throw,Electronics,59.06,805,2021-04-04
2603,Game,Sports,749.9,158,2025-03-30
2604,Even,Sports,321.0,474,2024-04-13
2605,Though,Clothing,5.13,908,2024-10-11
2606,Forget,Sports,513.57,505,2021-01-07
2607,Particularly,Home,51.62,961,2024-05-09
2608,Loss,Clothing,279.79,274,2022-03-04
2609,Unit,Books,708.44,890,2025-06-09
2610,Black,Home,67.38,853,2023-03-18
2611,Particularly,Sports,840.14,117,2023-06-04
2612,Try,Clothing,8.8,886,2025-02-10
2613,Party,Sports,250.59,574,2022-06-23
2614,Appear,Home,742.2,536,2024-12-06
2615,Cause,Sports,319.69,60,2024-03-08
2616,Type,Books,106.38,401,2023-11-06
2617,Discover,Home,363.43,874,2020-11-20
2618,Idea,Sports,274.04,828,2024-11-17
2619,Very,Sports,843.5,777,2024-05-20
2620,Become,Books,316.78,180,2024-02-03
2621,Street,Books,789.99,232,2024-01-27
2622,Sort,Home,892.41,476,2023-03-26
2623,New,Sports,436.65,655,2025-06-26
2624,Detail,Clothing,910.39,845,2022-10-28
2625,Reality,Home,380.43,924,2021-02-04
2626,Into,Books,964.26,245,2025-06-01
2627,Ever,Clothing,93.84,593,2025-05-13
2628,There,Home,688.58,638,2022-08-07
2629,Impact,Home,496.34,649,2021-10-20
2630,Station,Home,390.71,568,2025-04-11
2631,Participant,Sports,634.55,213,2023-11-08
2632,Them,Sports,705.34,606,2020-12-18
2633,This,Books,9.34,895,2022-04-11
2634,Former,Home,171.12,459,2024-07-18
2635,Other,Books,714.48,990,2025-03-25
2636,Fine,Electronics,668.05,804,2023-04-11
2637,Some,Electronics,966.22,128,2024-12-18
2638,Country,Sports,762.23,952,2023-01-29
2639,Successful,Books,951.02,217,2022-07-10
2640,Yet,Sports,704.03,711,2021-11-16
2641,Drug,Sports,301.56,20,2023-01-08
2642,Arm,Clothing,109.84,567,2023-10-30
2643,Politics,Electronics,782.91,758,2025-05-25
2644,Accept,Sports,645.93,763,2022-06-02
2645,Despite,Home,52.95,60,2024-07-13
2646,Throw,Books,363.25,675,2024-07-27
2647,Town,Clothing,957.02,714,2022-08-29
2648,Culture,Electronics,502.9,739,2025-04-22
2649,Interest,Electronics,435.57,129,2024-06-06
2650,Place,Electronics,460.41,974,2022-12-29
2651,Class,Electronics,212.84,557,2021-11-17
2652,Marriage,Electronics,371.86,197,2024-07-07
2653,Today,Books,372.96,936,2024-09-15
2654,Black,Sports,57.09,492,2021-06-29
2655,Live,Electronics,768.73,678,2023-10-13
2656,Whether,Sports,419.42,504,2023-03-11
2657,Forward,Books,823.07,247,2023-11-07
2658,Myself,Home,851.1,738,2023-02-13
2659,Important,Electronics,215.93,792,2020-07-13
2660,Be,Books,659.07,260,2021-04-04
2661,Drug,Sports,474.92,347,2021-11-28
2662,Itself,Books,880.76,197,2022-10-14
2663,Push,Clothing,219.66,107,2025-03-13
2664,Tend,Sports,679.42,781,2023-04-19
2665,Natural,Sports,609.71,744,2024-12-02
2666,Voice,Electronics,298.82,917,2024-07-26
2667,How,Home,140.92,613,2023-02-13
2668,New,Home,653.38,160,2025-03-31
2669,It,Clothing,739.9,422,2023-05-17
2670,Leave,Sports,319.05,607,2022-04-22
2671,Yourself,Home,646.61,928,2023-09-22
2672,Toward,Clothing,398.16,207,2021-02-25
2673,Their,Clothing,714.64,313,2024-02-12
2674,While,Home,203.22,432,2021-07-21
2675,Heavy,Clothing,890.76,926,2021-02-13
2676,Poor,Sports,290.97,235,2024-04-10
2677,Decide,Home,370.95,327,2021-02-05
2678,Southern,Home,62.8,934,2024-10-08
2679,Company,Sports,115.95,479,2025-02-02
2680,Thought,Books,518.28,428,2020-11-28
2681,Of,Home,271.25,666,2021-04-23
2682,Parent,Sports,836.3,100,2023-02-17
2683,Central,Home,19.62,238,2024-09-17
2684,Dark,Home,382.2,107,2024-02-07
2685,Huge,Electronics,340.66,858,2020-07-12
2686,Thousand,Home,24.23,364,2022-01-25
2687,Growth,Electronics,128.75,642,2021-03-27
2688,Happen,Books,416.57,811,2024-07-17
2689,Before,Home,495.4,493,2025-01-05
2690,Top,Sports,407.27,43,2021-11-08
2691,Back,Electronics,533.28,575,2024-06-13
2692,Congress,Electronics,597.16,73,2020-10-10
2693,Likely,Home,14.87,698,2022-09-09
2694,Little,Clothing,466.77,629,2023-04-18
2695,Investment,Home,963.68,304,2020-11-24
2696,Stay,Home,521.44,5,2024-02-20
2697,Data,Books,679.15,987,2020-07-19
2698,Rest,Clothing,315.3,588,2022-06-18
2699,Reach,Books,775.12,803,2024-03-12
2700,Who,Sports,774.06,349,2021-04-18
2701,Argue,Home,523.69,400,2022-12-17
2702,Science,Home,976.13,595,2021-09-15
2703,Should,Clothing,129.92,433,2024-07-11
2704,Six,Books,21.86,572,2020-12-10
2705,Third,Clothing,771.31,107,2025-02-17
2706,Fund,Clothing,808.12,117,2024-11-11
2707,Paper,Electronics,124.61,819,2021-11-09
2708,West,Books,269.25,383,2025-06-24
2709,Training,Books,22.46,859,2023-08-30
2710,Themselves,Books,296.84,82,2020-12-12
2711,Happen,Books,774.28,827,2022-07-29
2712,Few,Clothing,520.37,832,2023-06-25
2713,Lose,Home,351.36,873,2024-05-17
2714,Southern,Books,374.88,653,2020-09-11
2715,Respond,Books,6.35,734,2021-03-07
2716,These,Electronics,303.3,410,2023-11-04
2717,Win,Sports,648.23,70,2022-01-27
2718,The,Clothing,974.32,387,2022-11-04
2719,Black,Home,847.83,983,2025-04-28
2720,Myself,Books,28.48,524,2020-08-09
2721,Sure,Clothing,899.07,297,2021-06-30
2722,Actually,Electronics,784.28,617,2022-04-05
2723,Catch,Home,781.47,719,2022-09-18
2724,Management,Books,460.71,65,2023-01-19
2725,Entire,Home,401.02,575,2022-04-04
2726,Generation,Home,306.4,178,2021-06-03
2727,Radio,Home,70.37,943,2024-02-19
2728,Follow,Electronics,232.09,8,2024-05-30
2729,Plan,Electronics,250.37,159,2022-10-09
2730,Technology,Electronics,486.66,11,2025-05-20
2731,Technology,Clothing,748.71,785,2023-11-11
2732,Five,Books,476.44,411,2024-10-26
2733,Star,Sports,62.56,892,2024-08-02
2734,Data,Electronics,958.0,607,2024-10-14
2735,Low,Home,943.01,155,2021-11-05
2736,Face,Clothing,786.26,206,2021-09-08
2737,Else,Home,991.37,115,2021-05-17
2738,Protect,Books,546.76,379,2023-11-25
2739,Hope,Sports,962.95,599,2023-07-16
2740,Garden,Electronics,80.23,824,2022-11-08
2741,Employee,Home,368.85,709,2024-06-16
2742,Design,Books,229.25,350,2024-01-11
2743,Politics,Books,199.85,98,2025-03-14
2744,Per,Clothing,145.1,943,2021-10-05
2745,War,Clothing,624.3,19,2023-01-22
2746,Rock,Books,782.42,313,2024-12-04
2747,Democratic,Home,580.41,927,2023-08-29
2748,Dinner,Home,151.23,528,2024-10-27
2749,Family,Books,812.07,557,2022-02-24
2750,Politics,Electronics,637.77,667,2022-06-22
2751,Key,Sports,391.22,445,2024-02-25
2752,Without,Sports,675.76,922,2022-10-17
2753,Table,Clothing,263.61,231,2020-12-15
2754,Pick,Clothing,348.47,669,2024-11-05
2755,Lead,Electronics,917.9,625,2021-05-11
2756,Sound,Books,294.05,889,2020-09-04
2757,Decade,Home,472.64,359,2023-01-20
2758,Clear,Clothing,890.69,383,2020-08-16
2759,Low,Home,709.18,512,2020-10-23
2760,As,Books,66.89,44,2025-03-28
2761,Several,Clothing,151.57,365,2022-05-21
2762,International,Clothing,12.8,925,2020-07-08
2763,Course,Home,632.77,877,2024-06-14
2764,Herself,Home,450.44,622,2022-12-21
2765,Argue,Electronics,138.6,111,2023-03-17
2766,Rather,Sports,958.14,223,2025-04-13
2767,Lead,Clothing,532.01,386,2024-07-09
2768,Man,Home,245.68,902,2023-09-08
2769,Discussion,Sports,503.1,265,2025-05-26
2770,Toward,Books,681.22,271,2024-09-16
2771,Most,Electronics,80.86,212,2020-08-30
2772,Land,Clothing,278.33,496,2024-09-03
2773,Term,Books,807.93,314,2023-02-03
2774,Move,Home,462.37,770,2021-09-18
2775,Great,Sports,548.84,387,2021-10-09
2776,So,Books,435.65,247,2023-11-21
2777,Hundred,Electronics,48.68,948,2023-10-19
2778,Cost,Home,169.92,567,2022-03-22
2779,Office,Books,448.31,821,2021-03-15
2780,Game,Clothing,213.14,350,2025-05-01
2781,Interest,Electronics,54.73,72,2023-07-27
2782,Trade,Books,844.43,296,2022-09-02
2783,Personal,Electronics,981.29,213,2021-05-30
2784,Power,Home,794.18,295,2022-09-19
2785,Party,Electronics,854.52,171,2024-04-26
2786,Hope,Sports,245.77,246,2023-11-15
2787,Specific,Electronics,960.82,141,2022-03-07
2788,Clearly,Home,200.94,616,2021-02-28
2789,Themselves,Clothing,951.67,617,2023-06-17
2790,Business,Electronics,994.85,240,2022-09-19
2791,Lead,Books,713.16,933,2023-01-03
2792,Institution,Clothing,981.24,311,2022-03-16
2793,Start,Home,571.69,416,2020-09-01
2794,Nothing,Home,263.24,398,2025-06-19
2795,Security,Electronics,439.81,833,2025-06-12
2796,Sense,Books,595.59,923,2024-11-15
2797,Matter,Books,77.72,792,2021-10-25
2798,War,Sports,624.23,883,2023-02-21
2799,Garden,Clothing,981.27,881,2023-07-12
2800,Five,Electronics,194.16,22,2021-09-12
2801,As,Books,793.63,78,2023-10-16
2802,Business,Home,908.36,813,2022-10-29
2803,Adult,Sports,943.98,904,2022-11-27
2804,Accept,Electronics,960.33,475,2020-08-06
2805,Late,Books,523.85,707,2020-12-24
2806,Increase,Electronics,977.42,832,2023-08-04
2807,Series,Home,758.52,353,2023-01-02
2808,Can,Sports,165.86,371,2025-02-19
2809,No,Books,479.52,943,2023-11-28
2810,Agreement,Electronics,719.74,21,2022-05-24
2811,Usually,Books,251.1,507,2020-11-18
2812,Grow,Sports,642.41,160,2025-05-28
2813,Others,Electronics,668.27,744,2023-09-11
2814,Teacher,Electronics,166.89,361,2024-03-27
2815,Significant,Clothing,567.26,813,2023-06-25
2816,Foreign,Electronics,772.77,556,2021-07-03
2817,People,Electronics,501.4,297,2024-06-18
2818,Notice,Clothing,17.04,352,2022-07-18
2819,Dark,Electronics,13.99,180,2024-01-30
2820,Real,Sports,360.24,472,2024-03-17
2821,South,Electronics,926.56,395,2022-10-07
2822,Federal,Electronics,232.53,613,2025-04-27
2823,Rock,Electronics,636.19,627,2023-08-31
2824,Evening,Home,225.97,213,2021-09-03
2825,Approach,Books,325.06,530,2020-10-08
2826,Different,Clothing,848.8,395,2021-06-17
2827,Institution,Clothing,730.22,27,2023-04-08
2828,While,Sports,99.92,939,2022-08-09
2829,Serve,Home,431.56,870,2021-07-09
2830,Compare,Home,34.02,449,2022-05-30
2831,Yes,Home,483.49,438,2025-05-02
2832,Represent,Clothing,664.12,285,2020-07-29
2833,Season,Sports,122.91,661,2025-02-05
2834,Message,Electronics,292.44,797,2023-01-28
2835,Movement,Books,400.85,649,2021-12-25
2836,Final,Clothing,919.93,189,2024-02-22
2837,Bank,Books,993.29,702,2023-06-21
2838,Bag,Sports,49.69,199,2022-03-02
2839,Small,Sports,762.2,102,2024-12-09
2840,Miss,Clothing,374.87,479,2025-03-05
2841,Shoulder,Home,395.5,603,2023-12-07
2842,Quality,Books,755.49,224,2022-11-22
2843,Hot,Clothing,918.83,517,2022-04-08
2844,Population,Sports,951.17,865,2020-12-07
2845,Right,Electronics,579.24,527,2024-02-17
2846,Film,Home,360.34,441,2021-09-06
2847,Of,Electronics,788.61,517,2022-10-14
2848,Economic,Sports,254.75,916,2021-08-19
2849,Structure,Sports,566.25,230,2023-12-14
2850,Letter,Electronics,361.79,869,2022-08-14
2851,Force,Books,658.35,849,2021-07-09
2852,Follow,Electronics,244.2,114,2022-01-11
2853,Central,Books,195.63,516,2020-11-22
2854,Fact,Electronics,918.65,184,2020-10-02
2855,National,Books,106.29,725,2021-12-28
2856,Local,Clothing,508.43,759,2022-06-18
2857,Ok,Home,224.75,34,2024-06-14
2858,Medical,Home,43.74,296,2024-03-28
2859,So,Books,40.84,453,2024-10-10
2860,Image,Books,179.35,708,2025-06-06
2861,Billion,Sports,867.44,505,2022-03-21
2862,Middle,Home,286.07,406,2023-08-09
2863,We,Clothing,950.71,127,2025-03-16
2864,Still,Home,583.71,142,2023-03-04
2865,Feel,Electronics,439.43,964,2023-06-04
2866,Last,Electronics,582.19,648,2024-10-05
2867,Dinner,Sports,519.11,128,2023-02-08
2868,Somebody,Sports,759.98,835,2023-07-27
2869,Middle,Clothing,286.08,686,2023-05-18
2870,Series,Books,356.29,925,2021-12-06
2871,Hair,Home,894.62,730,2020-11-14
2872,Hand,Clothing,946.72,626,2021-07-20
2873,Mother,Sports,893.1,887,2024-02-14
2874,Deal,Clothing,422.35,350,2021-04-28
2875,Short,Electronics,781.46,524,2023-09-03
2876,His,Sports,478.95,463,2023-06-20
2877,Produce,Sports,500.05,244,2021-11-18
2878,Social,Sports,208.66,564,2021-01-08
2879,Star,Home,593.17,186,2022-02-11
2880,Very,Electronics,190.21,233,2022-07-16
2881,Throughout,Electronics,334.91,514,2022-08-07
2882,Follow,Home,855.76,1,2021-10-19
2883,Window,Home,211.04,239,2021-06-28
2884,Candidate,Clothing,75.8,55,2023-07-05
2885,Bill,Electronics,73.66,495,2023-12-16
2886,Medical,Home,941.08,732,2023-12-26
2887,Play,Books,509.39,616,2023-04-05
2888,Always,Home,412.37,867,2020-11-04
2889,Quickly,Sports,811.82,418,2024-07-03
2890,Reach,Books,836.65,448,2023-03-09
2891,Matter,Sports,335.53,836,2023-06-05
2892,Yard,Home,695.15,338,2022-01-25
2893,Moment,Sports,772.27,908,2024-02-19
2894,Wish,Home,656.38,818,2023-11-29
2895,Network,Electronics,155.84,277,2020-11-04
2896,College,Electronics,876.5,10,2025-02-01
2897,Sometimes,Electronics,541.4,341,2023-02-13
2898,Performance,Books,286.06,104,2024-04-19
2899,Report,Clothing,428.1,345,2020-08-29
2900,Able,Books,42.38,370,2023-09-20
2901,Party,Sports,132.23,977,2024-08-27
2902,Money,Books,766.72,883,2020-07-26
2903,Down,Home,5.01,198,2021-09-05
2904,Experience,Clothing,419.48,14,2023-02-14
2905,Practice,Clothing,524.9,997,2024-12-04
2906,Which,Clothing,59.36,680,2020-08-11
2907,Movement,Clothing,973.21,872,2021-07-22
2908,Common,Home,229.99,338,2023-06-03
2909,Street,Clothing,307.68,542,2023-05-26
2910,Stock,Home,307.42,457,2024-01-11
2911,High,Books,234.26,526,2022-03-20
2912,Create,Clothing,6.47,750,2022-09-04
2913,Drop,Home,730.7,436,2024-02-14
2914,But,Books,967.01,366,2020-11-07
2915,Trouble,Books,228.17,401,2021-12-16
2916,Opportunity,Books,664.73,574,2022-10-11
2917,Range,Books,743.19,482,2025-06-11
2918,Person,Home,849.18,110,2024-01-29
2919,Everybody,Clothing,425.52,406,2020-12-01
2920,Training,Clothing,306.42,309,2021-07-01
2921,Item,Books,328.67,160,2025-02-06
2922,Establish,Sports,714.06,844,2024-06-11
2923,Scientist,Books,817.7,55,2022-12-22
2924,Recognize,Home,185.71,761,2022-07-15
2925,Available,Home,374.09,976,2024-08-08
2926,Hold,Sports,902.43,256,2025-02-08
2927,The,Electronics,807.66,534,2024-06-11
2928,Whatever,Clothing,984.93,422,2025-03-25
2929,Probably,Books,755.48,946,2021-10-24
2930,Upon,Clothing,396.23,615,2023-05-22
2931,Group,Electronics,592.68,962,2023-06-11
2932,Mind,Home,662.71,813,2025-03-02
2933,Food,Clothing,83.06,887,2024-07-02
2934,Set,Books,546.77,264,2024-05-07
2935,Necessary,Home,710.77,748,2021-09-18
2936,Us,Books,171.48,833,2025-01-02
2937,Person,Clothing,781.73,233,2020-12-11
2938,Mr,Books,585.85,680,2022-01-12
2939,Phone,Sports,952.46,233,2023-06-27
2940,Participant,Home,47.21,517,2023-07-07
2941,Number,Home,269.0,45,2024-11-04
2942,Station,Home,603.55,558,2024-09-20
2943,Really,Sports,300.08,676,2023-07-18
2944,He,Books,715.85,913,2024-09-05
2945,Still,Sports,760.21,681,2024-02-17
2946,Such,Home,107.0,926,2024-01-25
2947,Especially,Sports,516.29,436,2020-10-04
2948,Soldier,Sports,511.35,335,2021-11-30
2949,Week,Books,372.43,404,2022-06-08
2950,Word,Electronics,933.26,164,2021-07-06
2951,Industry,Electronics,828.37,256,2024-02-16
2952,Leader,Clothing,698.72,66,2021-02-12
2953,South,Home,715.76,941,2023-06-21
2954,Conference,Home,464.41,772,2023-01-29
2955,Control,Books,921.39,946,2023-12-03
2956,Around,Electronics,696.12,88,2024-10-04
2957,Clearly,Home,730.34,240,2022-05-28
2958,Make,Sports,862.38,311,2020-07-27
2959,Draw,Electronics,277.7,571,2021-09-28
2960,Fast,Home,808.04,682,2022-04-08
2961,Next,Home,199.26,258,2020-07-25
2962,Color,Sports,348.62,558,2021-04-10
2963,College,Sports,338.93,514,2023-06-25
2964,Agree,Home,978.63,434,2020-12-29
2965,Decision,Clothing,857.25,129,2024-09-10
2966,School,Sports,702.66,781,2023-11-11
2967,Campaign,Clothing,728.42,326,2023-10-30
2968,Season,Clothing,564.26,790,2023-04-28
2969,Pay,Sports,947.36,17,2022-09-15
2970,Long,Electronics,498.78,699,2022-12-22
2971,State,Electronics,383.62,342,2023-04-04
